mobile_name,price,rating,reviews,features,link
Amazon Brand-Solimo,₹239,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Kickstand-Mobile-Rotating/dp/B0FBRM8RHG/ref=sr_1_244?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.Mdj4auQUyUOC9Kj0xJwmQ2_9RL3koyvrekd08PL4YdHmhLGc1EdczFwdhu4K4GoXjlcs0D3e7Tavoz5Gjk-yBXtsOXqYLMFn0Hw5wo_hW96xNegxvbkG6K1flMBRZoiRww9vUVFLq2xC9EHC_cAomgHymJbfjTzb7FSparSUy6N5z6iEztL-sn-rQrnM38ymTZ-Va1Bx9pRmVI5cwxKMJQwevUL1Kpmy6UGdn8CiD5U.PcNqZLKYADcJ9g-Gj4dzBQwSm97tq1E-zm8XIq7ptgs&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781840&sr=8-244
Samsung,₹24999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTY2MjI3MzI3NDQ5NDMzOjE3NzI3ODE4NDk6c3BfYXRmX25leHQ6MzAwNTQyMTcwMzE4ODMyOjowOjo&url=%2FSamsung-Slimmest-Enhanced-Nightography-Processor%2Fdp%2FB0F43W6V6J%2Fref%3Dsr_1_241_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781849%26sr%3D8-241-spons%26aref%3DJzN9y2RFWe%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JzN9y2RFWe&sp_cr=ZAZ
OnePlus,₹33999,4.4 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTY2MjI3MzI3NDQ5NDMzOjE3NzI3ODE4NDk6c3BfYXRmX25leHQ6MzAwNjE5NzcxMTUwMzMyOjowOjo&url=%2FOnePlus-Snapdragon-Stable-Flagship-Powered%2Fdp%2FB0FCMKSP7V%2Fref%3Dsr_1_242_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781849%26sr%3D8-242-spons%26aref%3DolOiEOHhyd%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=olOiEOHhyd&sp_cr=ZAZ
Amazon Brand - Solimo,₹146,4.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Leather-Flexible/dp/B089BGPSGM/ref=sr_1_243?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-243
Amazon Brand - Solimo,₹208,2.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Leather-Flexible/dp/B08C5WZ47S/ref=sr_1_244?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-244
Amazon Brand-Solimo,₹229,4.2 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Leather-Mobile-Flexible/dp/B0F6YP3FMY/ref=sr_1_245?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-245
Amazon Brand - Solimo,₹199,3.1 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Designer-Printed/dp/B08569PGP1/ref=sr_1_246?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-246
"Amazon Brand - Solimo Anti Dust Plug Mobile Cover (Soft & Flexible Back case), for Oppo A5 4G / A5 5G (Clear)",₹199,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Mobile-Flexible/dp/B0G8GJPF7N/ref=sr_1_247?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-247
Amazon Brand - Solimo,₹158,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Leather_Black/dp/B0C3R3S1GC/ref=sr_1_248?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-248
Amazon Brand - Solimo,₹168,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Designer-Glitter-Printed/dp/B085494HWQ/ref=sr_1_249?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-249
amazon basics,₹399,4.6 out of 5 stars,NA,NA,https://www.amazon.in/amazon-basics-MagSafe-Supports-Shockproof/dp/B0FHBF26WD/ref=sr_1_250?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-250
Redmi,₹8999,4.0 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTY2MjI3MzI3NDQ5NDMzOjE3NzI3ODE4NDk6c3BfbXRmOjMwMDYyMjc4ODE4ODYzMjo6MDo6&url=%2FRedmi-Pondicherry-Smoothest-Protection-expandable%2Fdp%2FB0F3P4D4R3%2Fref%3Dsr_1_251_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781849%26sr%3D8-251-spons%26aref%3D9r6mnArM4O%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=9r6mnArM4O&sp_cr=ZAZ
realme,₹33999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTY2MjI3MzI3NDQ5NDMzOjE3NzI3ODE4NDk6c3BfbXRmOjMwMDY0Mjc1OTA2OTIzMjo6MDo6&url=%2Frealme-Smartphone-HyperGlow-SuperVOOC-Snapdragon%2Fdp%2FB0FJL97NZX%2Fref%3Dsr_1_252_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781849%26sr%3D8-252-spons%26aref%3D106Yn4Ce6z%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=106Yn4Ce6z&sp_cr=ZAZ
amazon basics,₹403,NA,NA,NA,https://www.amazon.in/amazon-basics-Protection-Silicon-Flexible/dp/B0FPCB7YY1/ref=sr_1_253?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-253
Amazon Brand-Solimo,₹189,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Protection-Flexible-Military/dp/B0FH6FKY4T/ref=sr_1_254?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-254
Amazon Brand-Solimo,₹219,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Kickstand-Mobile-Rotating/dp/B0FBRJCR6C/ref=sr_1_255?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-255
Amazon Brand - Solimo,₹168,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Designer-Printed/dp/B098MM1LS1/ref=sr_1_256?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-256
Amazon Brand - Solimo,₹124,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Transparent/dp/B083P9BCHQ/ref=sr_1_257?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-257
Amazon Brand - Solimo,₹179,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Flexible-Shockproof-Cushioned/dp/B098PGHDPX/ref=sr_1_258?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-258
Amazon Brand - Solimo,₹196,4.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Leather_Camel-Black/dp/B0BHV29865/ref=sr_1_259?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-259
Amazon Brand - Solimo,₹210,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Oppo-Leather_Blue/dp/B09X18KMS2/ref=sr_1_260?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.p5bv7hYTRd7LhywUQs8E4E1aw3YyV-wxppgK3Y5Hq_cR-1agyvzP2uB5VLax8Ikw0crG3c2DpS9XPoOBGUsPO8Y8O3x3yibmTamlE7yBxr5mE4jv1xneQw8EwlQFZs52CUTTbgrz3L0wqluVqk_LAL1QLSJGkb0882Qo7DB8GkhkFmSreIuzsxVAinUHW8MHqa1iHXu-EuPKAEHz7DHVFTbIOKD14YJW0tLBxaWFuHU.zxxl5WVpdTN3yokP1kECgBQ9zjy10vTyjhmjlyHxV5U&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781849&sr=8-260
Amazon Brand - Solimo,₹168,3.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Designer-Printed/dp/B0853X1MQG/ref=sr_1_257?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.7zYMO7dCqFmYu6TTYnqt1HNz_6qpMUT9ybQkHk2-br7tVV3kQaPDtGLX9z3HHqWhAW3_s6tGfRL53OOiy7jmnF6KrGXkOab1ExGaOz92RmVUWp7FI3U5ZjefqInU1VpWdJo2PxXxoj16lQ2hpipD5NaKTxZtHWCSXltwIOZU4dKemLPco6tnNWTlD1Vf2T6kdzZukTdSYPT_fiL3kYcRpG-lYuWuzFfKNGGjmnYZPxY.XrKyox9YGqW8r8Jt8Muu_qzKmaEK83gvNCeQiyKzVN8&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781855&sr=8-257
Amazon Brand-Solimo,₹167,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Case-Silicone_Transparent/dp/B0DHPGQZP3/ref=sr_1_258?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.7zYMO7dCqFmYu6TTYnqt1HNz_6qpMUT9ybQkHk2-br7tVV3kQaPDtGLX9z3HHqWhAW3_s6tGfRL53OOiy7jmnF6KrGXkOab1ExGaOz92RmVUWp7FI3U5ZjefqInU1VpWdJo2PxXxoj16lQ2hpipD5NaKTxZtHWCSXltwIOZU4dKemLPco6tnNWTlD1Vf2T6kdzZukTdSYPT_fiL3kYcRpG-lYuWuzFfKNGGjmnYZPxY.XrKyox9YGqW8r8Jt8Muu_qzKmaEK83gvNCeQiyKzVN8&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781855&sr=8-258
